Year,Segment,Domain,Element,Basis,Mass_g_per_vehicle
2043,EF,Motors,Sn_ppm,scaled,0.006573662807588897
2043,EF,Motors,Tb,scaled,23.57523619900902
2043,EF,Motors,Te_ppm,scaled,0.006587335481473517
2043,EF,Motors,TotalMass,scaled,52436.53557369977
2043,EF,Motors,Zn_ppm,scaled,0.003290255344707243
2043,EF,PCB,Ag,modelled,5.223146798391672
2043,EF,PCB,Al,modelled,109.33423820209563
2043,EF,PCB,Au,modelled,1.28206114142826
2043,EF,PCB,Cu,modelled,404.37307707658954
2043,EF,PCB,Fe,modelled,66.26545739202967
2043,EF,PCB,Ni,modelled,19.337633792923835
2043,EF,PCB,Pb,modelled,13.482030135776574
2043,EF,PCB,Pd,modelled,0.6855207257529433
2043,EF,PCB,Sn,modelled,79.16131785149933
2043,EF,PCB,Zn,modelled,4.778380529595509
2043,EF,Sensors,Ag,static-2025,1.369249576879546
2043,EF,Sensors,Al,static-2025,36.731700911020866
2043,EF,Sensors,As,static-2025,0.05561113929625286
2043,EF,Sensors,Au,static-2025,0.04665892216070073
2043,EF,Sensors,B,static-2025,0.17447940428973757
2043,EF,Sensors,Ba,static-2025,1.0964663126283016
2043,EF,Sensors,Co,static-2025,1.4022044867454229
2043,EF,Sensors,Cr,static-2025,1.915665449291962
2043,EF,Sensors,Cu,static-2025,118.03127420741843
2043,EF,Sensors,Dy,static-2025,0.11821409744431796
2043,EF,Sensors,Fe,static-2025,163.43714278526167
2043,EF,Sensors,Ga,static-2025,0.05562085055109532
2043,EF,Sensors,Ge,static-2025,0.004528987007663839
2043,EF,Sensors,In,static-2025,0.17015247696047545
2043,EF,Sensors,Li,static-2025,0.005599810035484773
2043,EF,Sensors,Mn,static-2025,9.309674165908516
2043,EF,Sensors,Nd,static-2025,2.6506784355151085
2043,EF,Sensors,Ni,static-2025,9.623795259359136
2043,EF,Sensors,Pb,static-2025,5.6643796772145105
2043,EF,Sensors,Pt,static-2025,0.005766053334719774
2043,EF,Sensors,Si,static-2025,10.145498927559395
2043,EF,Sensors,Sn,static-2025,1.6474297081739453
2043,EF,Sensors,Ta,static-2025,0.06570280287807932
2043,EF,Sensors,Ti,static-2025,0.6055172644148101
2043,EF,Sensors,W,static-2025,0.017740480479114293
2043,EF,Sensors,Zn,static-2025,3.243831445052524
2043,EF,Sensors,Zr,static-2025,0.8505679861196306
2043,EF,Wiring,Cu,modelled,57050.96791907694
2044,AB,Motors,Ag_ppm,scaled,0.19969318106708187
2044,AB,Motors,Al,scaled,13.831930569268843
2044,AB,Motors,As_ppm,scaled,0.003995733482622553
2044,AB,Motors,B,scaled,15.989943252377579
2044,AB,Motors,Bi_ppm,scaled,0.0027973976196844046
2044,AB,Motors,C,scaled,3.935710479127483
2044,AB,Motors,Cd_ppm,scaled,0.0007999822839138795
2044,AB,Motors,Co,scaled,15.791661560930963
2044,AB,Motors,Cu,scaled,2396.4605059562446
2044,AB,Motors,Dy,scaled,14.477402478766328
2044,AB,Motors,Fe,scaled,10832.979120883674
2044,AB,Motors,Fe_ppm,scaled,0.00797409062793999
2044,AB,Motors,Ga,scaled,0.727070591596221
2044,AB,Motors,Mn,scaled,25.066614091519
2044,AB,Motors,Mn_ppm,scaled,0.00039962802659933305
2044,AB,Motors,Nb,scaled,3.6342655794368977
2044,AB,Motors,Nd,scaled,443.3506414415341
2044,AB,Motors,Ni_ppm,scaled,0.007995114431919633
2044,AB,Motors,O_ppm,scaled,0.16562755168397014
2044,AB,Motors,P,scaled,2.7332771662995334
2044,AB,Motors,P_ppm,scaled,0.0023949615523902604
2044,AB,Motors,Pb_ppm,scaled,0.02392992694892247
2044,AB,Motors,Pr,scaled,7.264942775052724
2044,AB,Motors,S,scaled,1.7112400241675552
2044,AB,Motors,S_ppm,scaled,0.011988914224151402
2044,AB,Motors,Sb_ppm,scaled,0.0031939610851479984
2044,AB,Motors,Se_ppm,scaled,0.0023934679079627135
2044,AB,Motors,Si,scaled,115.78584969196808
2044,AB,Motors,Sn_ppm,scaled,0.0015972763157760782
2044,AB,Motors,Tb,scaled,0.6582158089374057
2044,AB,Motors,Te_ppm,scaled,0.0015983757457230104
2044,AB,Motors,TotalMass,scaled,13897.807124446459
2044,AB,Motors,Zn_ppm,scaled,0.0007983278171417062
2044,AB,PCB,Ag,modelled,3.733444483818275
2044,AB,PCB,Al,modelled,74.51416873040733
2044,AB,PCB,Au,modelled,0.7975139361121705
2044,AB,PCB,Cu,modelled,284.3967549584759
2044,AB,PCB,Fe,modelled,43.273625047619625
2044,AB,PCB,Ni,modelled,11.861079740656969
2044,AB,PCB,Pb,modelled,9.757693796996408
2044,AB,PCB,Pd,modelled,0.4159343700046599
2044,AB,PCB,Sn,modelled,50.10690541105034
2044,AB,PCB,Zn,modelled,3.25498342120726
2044,AB,Sensors,Ag,static-2025,0.6077818336270258
2044,AB,Sensors,Al,static-2025,10.173703779353087
2044,AB,Sensors,As,static-2025,0.02067735973759192
2044,AB,Sensors,Au,static-2025,0.024082010675859362
2044,AB,Sensors,B,static-2025,0.05084856572201221
2044,AB,Sensors,Ba,static-2025,0.4380401690028811
2044,AB,Sensors,Co,static-2025,0.9715128524708169
2044,AB,Sensors,Cr,static-2025,1.0707382127122949
2044,AB,Sensors,Cu,static-2025,69.394766208022
2044,AB,Sensors,Dy,static-2025,0.026571542728908305
2044,AB,Sensors,Fe,static-2025,91.17709780509851
2044,AB,Sensors,Ga,static-2025,0.020682616109586768
2044,AB,Sensors,Ge,static-2025,0.001501528016123206
2044,AB,Sensors,In,static-2025,0.051132857527050886
2044,AB,Sensors,Li,static-2025,0.0014008442446865545
2044,AB,Sensors,Mn,static-2025,5.275394133407557
2044,AB,Sensors,Nd,static-2025,0.6188924952737236
2044,AB,Sensors,Ni,static-2025,6.4484590776233865
2044,AB,Sensors,Pb,static-2025,1.6969392008835948
2044,AB,Sensors,Pt,static-2025,0.0017482981656576717
2044,AB,Sensors,Si,static-2025,4.699240316672317
2044,AB,Sensors,Sn,static-2025,0.8108822130844012
2044,AB,Sensors,Ta,static-2025,0.04184983640411805
2044,AB,Sensors,Ti,static-2025,0.18020926898566872
2044,AB,Sensors,W,static-2025,0.006421485657835426
2044,AB,Sensors,Zn,static-2025,1.8653604037552363
2044,AB,Sensors,Zr,static-2025,0.25478122802657177
2044,AB,Wiring,Cu,modelled,21956.104697065442
2044,CD,Motors,Ag_ppm,scaled,0.3921038625676144
2044,CD,Motors,Al,scaled,28.924900118874508
2044,CD,Motors,As_ppm,scaled,0.007842105240745174
2044,CD,Motors,B,scaled,31.558747127802544
2044,CD,Motors,Bi_ppm,scaled,0.005487641319634054
2044,CD,Motors,C,scaled,6.88864933884788
2044,CD,Motors,Cd_ppm,scaled,0.0015715336795076459
2044,CD,Motors,Co,scaled,128.19031176088453
2044,CD,Motors,Cu,scaled,4706.196559315303
2044,CD,Motors,Dy,scaled,117.7504758458665
2044,CD,Motors,Fe,scaled,19969.31581182507
2044,CD,Motors,Fe_ppm,scaled,0.01569402008581842
2044,CD,Motors,Ga,scaled,1.43432559713852
2044,CD,Motors,Mn,scaled,45.8167420604188
2044,CD,Motors,Mn_ppm,scaled,0.0007846228678514198
2044,CD,Motors,Nb,scaled,7.173887421175059
2044,CD,Motors,Nd,scaled,875.0336951621262
2044,CD,Motors,Ni_ppm,scaled,0.015688926214980057
2044,CD,Motors,O_ppm,scaled,0.32551179792171864
2044,CD,Motors,P,scaled,5.463651081977834
2044,CD,Motors,P_ppm,scaled,0.004702073083529349
2044,CD,Motors,Pb_ppm,scaled,0.04707503498936992
2044,CD,Motors,Pr,scaled,14.354008142616818
2044,CD,Motors,S,scaled,3.1571597844080386
2044,CD,Motors,S_ppm,scaled,0.023541744870505102
2044,CD,Motors,Sb_ppm,scaled,0.006272801696560071
2044,CD,Motors,Se_ppm,scaled,0.004701353569374479
2044,CD,Motors,Si,scaled,238.25990415200835
2044,CD,Motors,Sn_ppm,scaled,0.0031386557074877665
2044,CD,Motors,Tb,scaled,6.708414357048496
2044,CD,Motors,Te_ppm,scaled,0.0031369326066916733
2044,CD,Motors,TotalMass,scaled,26038.283960487417
2044,CD,Motors,Zn_ppm,scaled,0.0015672365735601042
2044,CD,PCB,Ag,modelled,4.645150541352295
2044,CD,PCB,Al,modelled,94.86254271073142
2044,CD,PCB,Au,modelled,1.0856243739044982
2044,CD,PCB,Cu,modelled,353.33893349281874
2044,CD,PCB,Fe,modelled,55.969316568388706
2044,CD,PCB,Ni,modelled,15.932066294993614
2044,CD,PCB,Pb,modelled,11.911966677514489
2044,CD,PCB,Pd,modelled,0.5733430146489816
2044,CD,PCB,Sn,modelled,66.8340298659827
2044,CD,PCB,Zn,modelled,4.102574936309022
2044,CD,Sensors,Ag,static-2025,1.0040422937850013
2044,CD,Sensors,Al,static-2025,25.381163837861383
2044,CD,Sensors,As,static-2025,0.026235906125075287
2044,CD,Sensors,Au,static-2025,0.03360938020700168
2044,CD,Sensors,B,static-2025,0.10164592204704456
2044,CD,Sensors,Ba,static-2025,0.8387827210563901
2044,CD,Sensors,Co,static-2025,1.178163319714313
2044,CD,Sensors,Cr,static-2025,1.2955173016213009
2044,CD,Sensors,Cu,static-2025,98.95624584256456
2044,CD,Sensors,Dy,static-2025,0.07083661258543408
2044,CD,Sensors,Fe,static-2025,132.23534742709208
2044,CD,Sensors,Ga,static-2025,0.02625577518133533
2044,CD,Sensors,Ge,static-2025,0.0026980347746987984
2044,CD,Sensors,In,static-2025,0.13058781019089258
2044,CD,Sensors,Li,static-2025,0.005605205300557956
2044,CD,Sensors,Mn,static-2025,7.677327848828841
2044,CD,Sensors,Nd,static-2025,1.4848633834900868
2044,CD,Sensors,Ni,static-2025,7.979807828474516
2044,CD,Sensors,Pb,static-2025,5.101529133898619
2044,CD,Sensors,Pt,static-2025,0.004062999866960568
2044,CD,Sensors,Si,static-2025,7.165474084828744
2044,CD,Sensors,Sn,static-2025,1.252070944913973
2044,CD,Sensors,Ta,static-2025,0.059477643991652764
2044,CD,Sensors,Ti,static-2025,0.5473329813441806
2044,CD,Sensors,W,static-2025,0.012087559491846431
2044,CD,Sensors,Zn,static-2025,2.768695304709588
2044,CD,Sensors,Zr,static-2025,0.7652399562259045
2044,CD,Wiring,Cu,modelled,35109.50241152792
2044,EF,Motors,Ag_ppm,scaled,0.8252315109788122
2044,EF,Motors,Al,scaled,65.6949964083342
2044,EF,Motors,As_ppm,scaled,0.016499575501097933
2044,EF,Motors,B,scaled,66.17745971851882
2044,EF,Motors,Bi_ppm,scaled,0.011560779783073084
2044,EF,Motors,C,scaled,13.049147528201795
2044,EF,Motors,Cd_ppm,scaled,0.003299664753156899
2044,EF,Motors,Co,scaled,469.87547762832213
2044,EF,Motors,Cu,scaled,9910.80504272196
2044,EF,Motors,Dy,scaled,419.3772794773039
2044,EF,Motors,Fe,scaled,39775.20351493399
2044,EF,Motors,Fe_ppm,scaled,0.03300199146302808
2044,EF,Motors,Ga,scaled,3.0081253710601676
2044,EF,Motors,Mn,scaled,91.60849733922767
2044,EF,Motors,Mn_ppm,scaled,0.0016501598194481005
2044,EF,Motors,Nb,scaled,15.036482565268395
2044,EF,Motors,Nd,scaled,1834.9616610365922
2044,EF,Motors,Ni_ppm,scaled,0.03305575994749494
2044,EF,Motors,O_ppm,scaled,0.6856325672298843
2044,EF,Motors,P,scaled,12.178417849958112
2044,EF,Motors,P_ppm,scaled,0.009907656833895407
2044,EF,Motors,Pb_ppm,scaled,0.09923180441242717
2044,EF,Motors,Pr,scaled,30.07467899104888
2044,EF,Motors,S,scaled,6.409870272847348
2044,EF,Motors,S_ppm,scaled,0.04956535477429959
2044,EF,Motors,Sb_ppm,scaled,0.01319561463873161
2044,EF,Motors,Se_ppm,scaled,0.00990561129851736
2044,EF,Motors,Si,scaled,529.6859433248729
2044,EF,Motors,Sn_ppm,scaled,0.0065981962693663545
2044,EF,Motors,Tb,scaled,23.66322096079437
2044,EF,Motors,Te_ppm,scaled,0.0066119199708184
2044,EF,Motors,TotalMass,scaled,52632.23312906488
2044,EF,Motors,Zn_ppm,scaled,0.0033025348540310652
2044,EF,PCB,Ag,modelled,5.222474568720821
2044,EF,PCB,Al,modelled,109.31577497584676
2044,EF,PCB,Au,modelled,1.2817998608019343
2044,EF,PCB,Cu,modelled,404.28312551826514
2044,EF,PCB,Fe,modelled,66.24729242267877
2044,EF,PCB,Ni,modelled,19.331746374566418
2044,EF,PCB,Pb,modelled,13.479780500967408
2044,EF,PCB,Pd,modelled,0.6853561331122057
2044,EF,PCB,Sn,modelled,79.13886649854075
2044,EF,PCB,Zn,modelled,4.777342914545897
2044,EF,Sensors,Ag,static-2025,1.369249576879546
2044,EF,Sensors,Al,static-2025,36.731700911020866
2044,EF,Sensors,As,static-2025,0.05561113929625286
2044,EF,Sensors,Au,static-2025,0.04665892216070073
2044,EF,Sensors,B,static-2025,0.17447940428973757
2044,EF,Sensors,Ba,static-2025,1.0964663126283016
2044,EF,Sensors,Co,static-2025,1.4022044867454229
2044,EF,Sensors,Cr,static-2025,1.915665449291962
2044,EF,Sensors,Cu,static-2025,118.03127420741843
2044,EF,Sensors,Dy,static-2025,0.11821409744431796
2044,EF,Sensors,Fe,static-2025,163.43714278526167
2044,EF,Sensors,Ga,static-2025,0.05562085055109532
2044,EF,Sensors,Ge,static-2025,0.004528987007663839
2044,EF,Sensors,In,static-2025,0.17015247696047545
2044,EF,Sensors,Li,static-2025,0.005599810035484773
2044,EF,Sensors,Mn,static-2025,9.309674165908516
2044,EF,Sensors,Nd,static-2025,2.6506784355151085
2044,EF,Sensors,Ni,static-2025,9.623795259359136
2044,EF,Sensors,Pb,static-2025,5.6643796772145105
2044,EF,Sensors,Pt,static-2025,0.005766053334719774
2044,EF,Sensors,Si,static-2025,10.145498927559395
2044,EF,Sensors,Sn,static-2025,1.6474297081739453
2044,EF,Sensors,Ta,static-2025,0.06570280287807932
2044,EF,Sensors,Ti,static-2025,0.6055172644148101
2044,EF,Sensors,W,static-2025,0.017740480479114293
2044,EF,Sensors,Zn,static-2025,3.243831445052524
2044,EF,Sensors,Zr,static-2025,0.8505679861196306
2044,EF,Wiring,Cu,modelled,56949.83403501547
2045,AB,Motors,Ag_ppm,scaled,0.20088623323275817
2045,AB,Motors,Al,scaled,13.914568417156131
2045,AB,Motors,As_ppm,scaled,0.004019605697284237
2045,AB,Motors,B,scaled,16.085473987700393
2045,AB,Motors,Bi_ppm,scaled,0.002814110465213672
2045,AB,Motors,C,scaled,3.959224090786664
2045,AB,Motors,Cd_ppm,scaled,0.0008047617190013775
2045,AB,Motors,Co,scaled,15.88600767692862
2045,AB,Motors,Cu,scaled,2410.777982303263
2045,AB,Motors,Dy,scaled,14.56389665091764
2045,AB,Motors,Fe,scaled,10897.699954774114
2045,AB,Motors,Fe_ppm,scaled,0.008021731243619134
2045,AB,Motors,Ga,scaled,0.7314144211614981
2045,AB,Motors,Mn,scaled,25.21637272658232
2045,AB,Motors,Mn_ppm,scaled,0.00040201557473718913
2045,AB,Motors,Nb,scaled,3.6559782308004585
2045,AB,Motors,Nd,scaled,445.99940711344806
2045,AB,Motors,Ni_ppm,scaled,0.008042880652763333
2045,AB,Motors,O_ppm,scaled,0.1666170812621776
2045,AB,Motors,P,scaled,2.7496069289144707
2045,AB,Motors,P_ppm,scaled,0.002409270073349876
2045,AB,Motors,Pb_ppm,scaled,0.024072894530581136
2045,AB,Motors,Pr,scaled,7.308346639245659
2045,AB,Motors,S,scaled,1.7214637013402834
2045,AB,Motors,S_ppm,scaled,0.012060541106966326
2045,AB,Motors,Sb_ppm,scaled,0.0032130431698208922
2045,AB,Motors,Se_ppm,scaled,0.0024077675052539818
2045,AB,Motors,Si,scaled,116.47760370175206
2045,AB,Motors,Sn_ppm,scaled,0.001606819125187682
2045,AB,Motors,Tb,scaled,0.6621482706876712
2045,AB,Motors,Te_ppm,scaled,0.0016079251235976545
2045,AB,Motors,TotalMass,scaled,13980.838546948573
2045,AB,Motors,Zn_ppm,scaled,0.0008030973677396336
2045,AB,PCB,Ag,modelled,3.733291840926289
2045,AB,PCB,Al,modelled,74.508017830437
2045,AB,PCB,Au,modelled,0.7974422765128594
2045,AB,PCB,Cu,modelled,284.3484729932242
2045,AB,PCB,Fe,modelled,43.266537700949534
2045,AB,PCB,Ni,modelled,11.859049597356812
2045,AB,PCB,Pb,modelled,9.757145368484302
2045,AB,PCB,Pd,modelled,0.4158865699027361
2045,AB,PCB,Sn,modelled,50.09494946172355
2045,AB,PCB,Zn,modelled,3.254742759469147
2045,AB,Sensors,Ag,static-2025,0.6077818336270258
2045,AB,Sensors,Al,static-2025,10.173703779353087
2045,AB,Sensors,As,static-2025,0.02067735973759192
2045,AB,Sensors,Au,static-2025,0.024082010675859362
2045,AB,Sensors,B,static-2025,0.05084856572201221
2045,AB,Sensors,Ba,static-2025,0.4380401690028811
2045,AB,Sensors,Co,static-2025,0.9715128524708169
2045,AB,Sensors,Cr,static-2025,1.0707382127122949
2045,AB,Sensors,Cu,static-2025,69.394766208022
2045,AB,Sensors,Dy,static-2025,0.026571542728908305
2045,AB,Sensors,Fe,static-2025,91.17709780509851
2045,AB,Sensors,Ga,static-2025,0.020682616109586768
2045,AB,Sensors,Ge,static-2025,0.001501528016123206
2045,AB,Sensors,In,static-2025,0.051132857527050886
2045,AB,Sensors,Li,static-2025,0.0014008442446865545
2045,AB,Sensors,Mn,static-2025,5.275394133407557
2045,AB,Sensors,Nd,static-2025,0.6188924952737236
2045,AB,Sensors,Ni,static-2025,6.4484590776233865
2045,AB,Sensors,Pb,static-2025,1.6969392008835948
2045,AB,Sensors,Pt,static-2025,0.0017482981656576717
2045,AB,Sensors,Si,static-2025,4.699240316672317
2045,AB,Sensors,Sn,static-2025,0.8108822130844012
2045,AB,Sensors,Ta,static-2025,0.04184983640411805
2045,AB,Sensors,Ti,static-2025,0.18020926898566872
2045,AB,Sensors,W,static-2025,0.006421485657835426
2045,AB,Sensors,Zn,static-2025,1.8653604037552363
2045,AB,Sensors,Zr,static-2025,0.25478122802657177
2045,AB,Wiring,Cu,modelled,21564.361605926817
2045,CD,Motors,Ag_ppm,scaled,0.39398901627708677
2045,CD,Motors,Al,scaled,29.063965014583896
2045,CD,Motors,As_ppm,scaled,0.007879808449501792
2045,CD,Motors,B,scaled,31.710475011391086
2045,CD,Motors,Bi_ppm,scaled,0.005514024756211851
2045,CD,Motors,C,scaled,6.921768530200258
2045,CD,Motors,Cd_ppm,scaled,0.0015790892861422875
2045,CD,Motors,Co,scaled,128.80662408219652
2045,CD,Motors,Cu,scaled,4728.822972233562
2045,CD,Motors,Dy,scaled,118.31659561035796
2045,CD,Motors,Fe,scaled,20065.32412332645
2045,CD,Motors,Fe_ppm,scaled,0.015769473665866264
2045,CD,Motors,Ga,scaled,1.4412215358888572
2045,CD,Motors,Mn,scaled,46.03701941419325
2045,CD,Motors,Mn_ppm,scaled,0.0007883951711900839
2045,CD,Motors,Nb,scaled,7.20837797782198
2045,CD,Motors,Nd,scaled,879.2406749290335
2045,CD,Motors,Ni_ppm,scaled,0.015764355304757786
2045,CD,Motors,O_ppm,scaled,0.3270767908532109
2045,CD,Motors,P,scaled,5.4899191784893215
2045,CD,Motors,P_ppm,scaled,0.0047246796716348075
2045,CD,Motors,Pb_ppm,scaled,0.04730136195348762
2045,CD,Motors,Pr,scaled,14.42301922432016
2045,CD,Motors,S,scaled,3.172338751123643
2045,CD,Motors,S_ppm,scaled,0.023654928676906474
2045,CD,Motors,Sb_ppm,scaled,0.006302960020708217
2045,CD,Motors,Se_ppm,scaled,0.004723956698205732
2045,CD,Motors,Si,scaled,239.40540814982532
2045,CD,Motors,Sn_ppm,scaled,0.0031537457104553013
2045,CD,Motors,Tb,scaled,6.740667016145132
2045,CD,Motors,Te_ppm,scaled,0.003152014325349443
2045,CD,Motors,TotalMass,scaled,26163.470606890172
2045,CD,Motors,Zn_ppm,scaled,0.0015747715206042897
2045,CD,PCB,Ag,modelled,4.644427645977319
2045,CD,PCB,Al,modelled,94.84260545680962
2045,CD,PCB,Au,modelled,1.085343696339848
2045,CD,PCB,Cu,modelled,353.2412491040101
2045,CD,PCB,Fe,modelled,55.949695653098274
2045,CD,PCB,Ni,modelled,15.925699199674812
2045,CD,PCB,Pb,modelled,11.909544493746711
2045,CD,PCB,Pd,modelled,0.573165378779313
2045,CD,PCB,Sn,modelled,66.80963823673505
2045,CD,PCB,Zn,modelled,4.101457311660379
2045,CD,Sensors,Ag,static-2025,1.0040422937850013
2045,CD,Sensors,Al,static-2025,25.381163837861383
2045,CD,Sensors,As,static-2025,0.026235906125075287
2045,CD,Sensors,Au,static-2025,0.03360938020700168
2045,CD,Sensors,B,static-2025,0.10164592204704456
2045,CD,Sensors,Ba,static-2025,0.8387827210563901
2045,CD,Sensors,Co,static-2025,1.178163319714313
2045,CD,Sensors,Cr,static-2025,1.2955173016213009
2045,CD,Sensors,Cu,static-2025,98.95624584256456
2045,CD,Sensors,Dy,static-2025,0.07083661258543408
2045,CD,Sensors,Fe,static-2025,132.23534742709208
2045,CD,Sensors,Ga,static-2025,0.02625577518133533
2045,CD,Sensors,Ge,static-2025,0.0026980347746987984
2045,CD,Sensors,In,static-2025,0.13058781019089258
2045,CD,Sensors,Li,static-2025,0.005605205300557956
2045,CD,Sensors,Mn,static-2025,7.677327848828841
2045,CD,Sensors,Nd,static-2025,1.4848633834900868
2045,CD,Sensors,Ni,static-2025,7.979807828474516
2045,CD,Sensors,Pb,static-2025,5.101529133898619
2045,CD,Sensors,Pt,static-2025,0.004062999866960568
2045,CD,Sensors,Si,static-2025,7.165474084828744
2045,CD,Sensors,Sn,static-2025,1.252070944913973
2045,CD,Sensors,Ta,static-2025,0.059477643991652764
2045,CD,Sensors,Ti,static-2025,0.5473329813441806
2045,CD,Sensors,W,static-2025,0.012087559491846431
2045,CD,Sensors,Zn,static-2025,2.768695304709588
2045,CD,Sensors,Zr,static-2025,0.7652399562259045
2045,CD,Wiring,Cu,modelled,34904.02606130115
2045,EF,Motors,Ag_ppm,scaled,0.8282046639761425
2045,EF,Motors,Al,scaled,65.9316830506673
2045,EF,Motors,As_ppm,scaled,0.016559020349850233
2045,EF,Motors,B,scaled,66.41588458487475
2045,EF,Motors,Bi_ppm,scaled,0.011602431085290993
2045,EF,Motors,C,scaled,13.096161137800948
2045,EF,Motors,Cd_ppm,scaled,0.0033115528209542587
2045,EF,Motors,Co,scaled,471.5683500721114
2045,EF,Motors,Cu,scaled,9946.51179813145
2045,EF,Motors,Dy,scaled,420.8882164675931
2045,EF,Motors,Fe,scaled,39918.50604758884
2045,EF,Motors,Fe_ppm,scaled,0.033120891394175636
2045,EF,Motors,Ga,scaled,3.0189630776241168
2045,EF,Motors,Mn,scaled,91.93854542248856
2045,EF,Motors,Mn_ppm,scaled,0.0016561050330614862
2045,EF,Motors,Nb,scaled,15.090656166995268
2045,EF,Motors,Nd,scaled,1841.5726807200579
2045,EF,Motors,Ni_ppm,scaled,0.03317485359631884
2045,EF,Motors,O_ppm,scaled,0.688102771645502
2045,EF,Motors,P,scaled,12.222294385271697
2045,EF,Motors,P_ppm,scaled,0.009943352246904147
2045,EF,Motors,Pb_ppm,scaled,0.09958931782871609
2045,EF,Motors,Pr,scaled,30.183032369217784
2045,EF,Motors,S,scaled,6.432963822670246
2045,EF,Motors,S_ppm,scaled,0.04974392936961061
2045,EF,Motors,Sb_ppm,scaled,0.013243155941617908
2045,EF,Motors,Se_ppm,scaled,0.009941299341849157
2045,EF,Motors,Si,scaled,531.5943015602148
2045,EF,Motors,Sn_ppm,scaled,0.006621968322122764
2045,EF,Motors,Tb,scaled,23.748475068750846
2045,EF,Motors,Te_ppm,scaled,0.006635741467474567
2045,EF,Motors,TotalMass,scaled,52821.85710682387
2045,EF,Motors,Zn_ppm,scaled,0.003314433262258841
2045,EF,PCB,Ag,modelled,5.221993163237871
2045,EF,PCB,Al,modelled,109.30258144897849
2045,EF,PCB,Au,modelled,1.2816129228396411
2045,EF,PCB,Cu,modelled,404.2191355432218
2045,EF,PCB,Fe,modelled,66.23432870376338
2045,EF,PCB,Ni,modelled,19.327540138305977
2045,EF,PCB,Pb,modelled,13.478169898368176
2045,EF,PCB,Pd,modelled,0.6852384150440938
2045,EF,PCB,Sn,modelled,79.12289401894704
2045,EF,PCB,Zn,modelled,4.776599825399232
2045,EF,Sensors,Ag,static-2025,1.369249576879546
2045,EF,Sensors,Al,static-2025,36.731700911020866
2045,EF,Sensors,As,static-2025,0.05561113929625286
2045,EF,Sensors,Au,static-2025,0.04665892216070073
2045,EF,Sensors,B,static-2025,0.17447940428973757
2045,EF,Sensors,Ba,static-2025,1.0964663126283016
2045,EF,Sensors,Co,static-2025,1.4022044867454229
